activity_zone_id,name,centroid_x,centroid_y,geometry,centroid,poi_count
205,G25,-91.68875499999992,37.964934999999976,"POLYGON ((-91.69175999999992 37.961929999999974,-91.69175999999992 37.96793999999998,-91.68574999999991 37.96793999999998,-91.68574999999991 37.961929999999974,-91.69175999999992 37.961929999999974))",POINT (-91.68875499999992 37.964934999999976),0
206,G26,-91.68274499999991,37.964934999999976,"POLYGON ((-91.68574999999991 37.961929999999974,-91.68574999999991 37.96793999999998,-91.67973999999991 37.96793999999998,-91.67973999999991 37.961929999999974,-91.68574999999991 37.961929999999974))",POINT (-91.68274499999991 37.964934999999976),0
207,G27,-91.67673499999991,37.964934999999976,"POLYGON ((-91.67973999999991 37.961929999999974,-91.67973999999991 37.96793999999998,-91.6737299999999 37.96793999999998,-91.6737299999999 37.961929999999974,-91.67973999999991 37.961929999999974))",POINT (-91.67673499999991 37.964934999999976),0
208,G28,-91.6707249999999,37.964934999999976,"POLYGON ((-91.6737299999999 37.961929999999974,-91.6737299999999 37.96793999999998,-91.6677199999999 37.96793999999998,-91.6677199999999 37.961929999999974,-91.6737299999999 37.961929999999974))",POINT (-91.6707249999999 37.964934999999976),0
209,G29,-91.6647149999999,37.964934999999976,"POLYGON ((-91.6677199999999 37.961929999999974,-91.6677199999999 37.96793999999998,-91.6617099999999 37.96793999999998,-91.6617099999999 37.961929999999974,-91.6677199999999 37.961929999999974))",POINT (-91.6647149999999 37.964934999999976),0
210,G30,-91.6587049999999,37.964934999999976,"POLYGON ((-91.6617099999999 37.961929999999974,-91.6617099999999 37.96793999999998,-91.6556999999999 37.96793999999998,-91.6556999999999 37.961929999999974,-91.6617099999999 37.961929999999974))",POINT (-91.6587049999999 37.964934999999976),0
211,H1,-91.832995,37.95892499999997,"POLYGON ((-91.836 37.95591999999997,-91.836 37.961929999999974,-91.82999 37.961929999999974,-91.82999 37.95591999999997,-91.836 37.95591999999997))",POINT (-91.832995 37.95892499999997),0
212,H2,-91.826985,37.95892499999997,"POLYGON ((-91.82999 37.95591999999997,-91.82999 37.961929999999974,-91.82397999999999 37.961929999999974,-91.82397999999999 37.95591999999997,-91.82999 37.95591999999997))",POINT (-91.826985 37.95892499999997),0
213,H3,-91.82097499999999,37.95892499999997,"POLYGON ((-91.82397999999999 37.95591999999997,-91.82397999999999 37.961929999999974,-91.81796999999999 37.961929999999974,-91.81796999999999 37.95591999999997,-91.82397999999999 37.95591999999997))",POINT (-91.82097499999999 37.95892499999997),0
214,H4,-91.81496499999999,37.95892499999997,"POLYGON ((-91.81796999999999 37.95591999999997,-91.81796999999999 37.961929999999974,-91.81195999999998 37.961929999999974,-91.81195999999998 37.95591999999997,-91.81796999999999 37.95591999999997))",POINT (-91.81496499999999 37.95892499999997),0
215,H5,-91.80895499999998,37.95892499999997,"POLYGON ((-91.81195999999998 37.95591999999997,-91.81195999999998 37.961929999999974,-91.80594999999998 37.961929999999974,-91.80594999999998 37.95591999999997,-91.81195999999998 37.95591999999997))",POINT (-91.80895499999998 37.95892499999997),0
216,H6,-91.80294499999998,37.95892499999997,"POLYGON ((-91.80594999999998 37.95591999999997,-91.80594999999998 37.961929999999974,-91.79993999999998 37.961929999999974,-91.79993999999998 37.95591999999997,-91.80594999999998 37.95591999999997))",POINT (-91.80294499999998 37.95892499999997),0
217,H7,-91.79693499999998,37.95892499999997,"POLYGON ((-91.79993999999998 37.95591999999997,-91.79993999999998 37.961929999999974,-91.79392999999997 37.961929999999974,-91.79392999999997 37.95591999999997,-91.79993999999998 37.95591999999997))",POINT (-91.79693499999998 37.95892499999997),0
218,H8,-91.79092499999997,37.95892499999997,"POLYGON ((-91.79392999999997 37.95591999999997,-91.79392999999997 37.961929999999974,-91.78791999999997 37.961929999999974,-91.78791999999997 37.95591999999997,-91.79392999999997 37.95591999999997))",POINT (-91.79092499999997 37.95892499999997),0
219,H9,-91.78491499999997,37.95892499999997,"POLYGON ((-91.78791999999997 37.95591999999997,-91.78791999999997 37.961929999999974,-91.78190999999997 37.961929999999974,-91.78190999999997 37.95591999999997,-91.78791999999997 37.95591999999997))",POINT (-91.78491499999997 37.95892499999997),6
220,H10,-91.77890499999997,37.95892499999997,"POLYGON ((-91.78190999999997 37.95591999999997,-91.78190999999997 37.961929999999974,-91.77589999999996 37.961929999999974,-91.77589999999996 37.95591999999997,-91.78190999999997 37.95591999999997))",POINT (-91.77890499999997 37.95892499999997),20
221,H11,-91.77289499999996,37.95892499999997,"POLYGON ((-91.77589999999996 37.95591999999997,-91.77589999999996 37.961929999999974,-91.76988999999996 37.961929999999974,-91.76988999999996 37.95591999999997,-91.77589999999996 37.95591999999997))",POINT (-91.77289499999996 37.95892499999997),77
222,H12,-91.76688499999996,37.95892499999997,"POLYGON ((-91.76988999999996 37.95591999999997,-91.76988999999996 37.961929999999974,-91.76387999999996 37.961929999999974,-91.76387999999996 37.95591999999997,-91.76988999999996 37.95591999999997))",POINT (-91.76688499999996 37.95892499999997),45
223,H13,-91.76087499999996,37.95892499999997,"POLYGON ((-91.76387999999996 37.95591999999997,-91.76387999999996 37.961929999999974,-91.75786999999995 37.961929999999974,-91.75786999999995 37.95591999999997,-91.76387999999996 37.95591999999997))",POINT (-91.76087499999996 37.95892499999997),38
224,H14,-91.75486499999995,37.95892499999997,"POLYGON ((-91.75786999999995 37.95591999999997,-91.75786999999995 37.961929999999974,-91.75185999999995 37.961929999999974,-91.75185999999995 37.95591999999997,-91.75786999999995 37.95591999999997))",POINT (-91.75486499999995 37.95892499999997),50
225,H15,-91.74885499999995,37.95892499999997,"POLYGON ((-91.75185999999995 37.95591999999997,-91.75185999999995 37.961929999999974,-91.74584999999995 37.961929999999974,-91.74584999999995 37.95591999999997,-91.75185999999995 37.95591999999997))",POINT (-91.74885499999995 37.95892499999997),0
226,H16,-91.74284499999995,37.95892499999997,"POLYGON ((-91.74584999999995 37.95591999999997,-91.74584999999995 37.961929999999974,-91.73983999999994 37.961929999999974,-91.73983999999994 37.95591999999997,-91.74584999999995 37.95591999999997))",POINT (-91.74284499999995 37.95892499999997),0
227,H17,-91.73683499999994,37.95892499999997,"POLYGON ((-91.73983999999994 37.95591999999997,-91.73983999999994 37.961929999999974,-91.73382999999994 37.961929999999974,-91.73382999999994 37.95591999999997,-91.73983999999994 37.95591999999997))",POINT (-91.73683499999994 37.95892499999997),0
228,H18,-91.73082499999994,37.95892499999997,"POLYGON ((-91.73382999999994 37.95591999999997,-91.73382999999994 37.961929999999974,-91.72781999999994 37.961929999999974,-91.72781999999994 37.95591999999997,-91.73382999999994 37.95591999999997))",POINT (-91.73082499999994 37.95892499999997),0
229,H19,-91.72481499999994,37.95892499999997,"POLYGON ((-91.72781999999994 37.95591999999997,-91.72781999999994 37.961929999999974,-91.72180999999993 37.961929999999974,-91.72180999999993 37.95591999999997,-91.72781999999994 37.95591999999997))",POINT (-91.72481499999994 37.95892499999997),0
230,H20,-91.71880499999993,37.95892499999997,"POLYGON ((-91.72180999999993 37.95591999999997,-91.72180999999993 37.961929999999974,-91.71579999999993 37.961929999999974,-91.71579999999993 37.95591999999997,-91.72180999999993 37.95591999999997))",POINT (-91.71880499999993 37.95892499999997),0
231,H21,-91.71279499999993,37.95892499999997,"POLYGON ((-91.71579999999993 37.95591999999997,-91.71579999999993 37.961929999999974,-91.70978999999993 37.961929999999974,-91.70978999999993 37.95591999999997,-91.71579999999993 37.95591999999997))",POINT (-91.71279499999993 37.95892499999997),0
232,H22,-91.70678499999993,37.95892499999997,"POLYGON ((-91.70978999999993 37.95591999999997,-91.70978999999993 37.961929999999974,-91.70377999999992 37.961929999999974,-91.70377999999992 37.95591999999997,-91.70978999999993 37.95591999999997))",POINT (-91.70678499999993 37.95892499999997),0
233,H23,-91.70077499999992,37.95892499999997,"POLYGON ((-91.70377999999992 37.95591999999997,-91.70377999999992 37.961929999999974,-91.69776999999992 37.961929999999974,-91.69776999999992 37.95591999999997,-91.70377999999992 37.95591999999997))",POINT (-91.70077499999992 37.95892499999997),0
234,H24,-91.69476499999992,37.95892499999997,"POLYGON ((-91.69776999999992 37.95591999999997,-91.69776999999992 37.961929999999974,-91.69175999999992 37.961929999999974,-91.69175999999992 37.95591999999997,-91.69776999999992 37.95591999999997))",POINT (-91.69476499999992 37.95892499999997),0
235,H25,-91.68875499999992,37.95892499999997,"POLYGON ((-91.69175999999992 37.95591999999997,-91.69175999999992 37.961929999999974,-91.68574999999991 37.961929999999974,-91.68574999999991 37.95591999999997,-91.69175999999992 37.95591999999997))",POINT (-91.68875499999992 37.95892499999997),0
236,H26,-91.68274499999991,37.95892499999997,"POLYGON ((-91.68574999999991 37.95591999999997,-91.68574999999991 37.961929999999974,-91.67973999999991 37.961929999999974,-91.67973999999991 37.95591999999997,-91.68574999999991 37.95591999999997))",POINT (-91.68274499999991 37.95892499999997),0
237,H27,-91.67673499999991,37.95892499999997,"POLYGON ((-91.67973999999991 37.95591999999997,-91.67973999999991 37.961929999999974,-91.6737299999999 37.961929999999974,-91.6737299999999 37.95591999999997,-91.67973999999991 37.95591999999997))",POINT (-91.67673499999991 37.95892499999997),0
238,H28,-91.6707249999999,37.95892499999997,"POLYGON ((-91.6737299999999 37.95591999999997,-91.6737299999999 37.961929999999974,-91.6677199999999 37.961929999999974,-91.6677199999999 37.95591999999997,-91.6737299999999 37.95591999999997))",POINT (-91.6707249999999 37.95892499999997),0
239,H29,-91.6647149999999,37.95892499999997,"POLYGON ((-91.6677199999999 37.95591999999997,-91.6677199999999 37.961929999999974,-91.6617099999999 37.961929999999974,-91.6617099999999 37.95591999999997,-91.6677199999999 37.95591999999997))",POINT (-91.6647149999999 37.95892499999997),0
240,H30,-91.6587049999999,37.95892499999997,"POLYGON ((-91.6617099999999 37.95591999999997,-91.6617099999999 37.961929999999974,-91.6556999999999 37.961929999999974,-91.6556999999999 37.95591999999997,-91.6617099999999 37.95591999999997))",POINT (-91.6587049999999 37.95892499999997),0
241,I1,-91.832995,37.95291499999997,"POLYGON ((-91.836 37.94990999999997,-91.836 37.95591999999997,-91.82999 37.95591999999997,-91.82999 37.94990999999997,-91.836 37.94990999999997))",POINT (-91.832995 37.95291499999997),0
242,I2,-91.826985,37.95291499999997,"POLYGON ((-91.82999 37.94990999999997,-91.82999 37.95591999999997,-91.82397999999999 37.95591999999997,-91.82397999999999 37.94990999999997,-91.82999 37.94990999999997))",POINT (-91.826985 37.95291499999997),0
243,I3,-91.82097499999999,37.95291499999997,"POLYGON ((-91.82397999999999 37.94990999999997,-91.82397999999999 37.95591999999997,-91.81796999999999 37.95591999999997,-91.81796999999999 37.94990999999997,-91.82397999999999 37.94990999999997))",POINT (-91.82097499999999 37.95291499999997),0
244,I4,-91.81496499999999,37.95291499999997,"POLYGON ((-91.81796999999999 37.94990999999997,-91.81796999999999 37.95591999999997,-91.81195999999998 37.95591999999997,-91.81195999999998 37.94990999999997,-91.81796999999999 37.94990999999997))",POINT (-91.81496499999999 37.95291499999997),0
245,I5,-91.80895499999998,37.95291499999997,"POLYGON ((-91.81195999999998 37.94990999999997,-91.81195999999998 37.95591999999997,-91.80594999999998 37.95591999999997,-91.80594999999998 37.94990999999997,-91.81195999999998 37.94990999999997))",POINT (-91.80895499999998 37.95291499999997),0
246,I6,-91.80294499999998,37.95291499999997,"POLYGON ((-91.80594999999998 37.94990999999997,-91.80594999999998 37.95591999999997,-91.79993999999998 37.95591999999997,-91.79993999999998 37.94990999999997,-91.80594999999998 37.94990999999997))",POINT (-91.80294499999998 37.95291499999997),0
247,I7,-91.79693499999998,37.95291499999997,"POLYGON ((-91.79993999999998 37.94990999999997,-91.79993999999998 37.95591999999997,-91.79392999999997 37.95591999999997,-91.79392999999997 37.94990999999997,-91.79993999999998 37.94990999999997))",POINT (-91.79693499999998 37.95291499999997),0
248,I8,-91.79092499999997,37.95291499999997,"POLYGON ((-91.79392999999997 37.94990999999997,-91.79392999999997 37.95591999999997,-91.78791999999997 37.95591999999997,-91.78791999999997 37.94990999999997,-91.79392999999997 37.94990999999997))",POINT (-91.79092499999997 37.95291499999997),0
249,I9,-91.78491499999997,37.95291499999997,"POLYGON ((-91.78791999999997 37.94990999999997,-91.78791999999997 37.95591999999997,-91.78190999999997 37.95591999999997,-91.78190999999997 37.94990999999997,-91.78791999999997 37.94990999999997))",POINT (-91.78491499999997 37.95291499999997),18
250,I10,-91.77890499999997,37.95291499999997,"POLYGON ((-91.78190999999997 37.94990999999997,-91.78190999999997 37.95591999999997,-91.77589999999996 37.95591999999997,-91.77589999999996 37.94990999999997,-91.78190999999997 37.94990999999997))",POINT (-91.77890499999997 37.95291499999997),45
251,I11,-91.77289499999996,37.95291499999997,"POLYGON ((-91.77589999999996 37.94990999999997,-91.77589999999996 37.95591999999997,-91.76988999999996 37.95591999999997,-91.76988999999996 37.94990999999997,-91.77589999999996 37.94990999999997))",POINT (-91.77289499999996 37.95291499999997),94
252,I12,-91.76688499999996,37.95291499999997,"POLYGON ((-91.76988999999996 37.94990999999997,-91.76988999999996 37.95591999999997,-91.76387999999996 37.95591999999997,-91.76387999999996 37.94990999999997,-91.76988999999996 37.94990999999997))",POINT (-91.76688499999996 37.95291499999997),15
253,I13,-91.76087499999996,37.95291499999997,"POLYGON ((-91.76387999999996 37.94990999999997,-91.76387999999996 37.95591999999997,-91.75786999999995 37.95591999999997,-91.75786999999995 37.94990999999997,-91.76387999999996 37.94990999999997))",POINT (-91.76087499999996 37.95291499999997),9
254,I14,-91.75486499999995,37.95291499999997,"POLYGON ((-91.75786999999995 37.94990999999997,-91.75786999999995 37.95591999999997,-91.75185999999995 37.95591999999997,-91.75185999999995 37.94990999999997,-91.75786999999995 37.94990999999997))",POINT (-91.75486499999995 37.95291499999997),5
255,I15,-91.74885499999995,37.95291499999997,"POLYGON ((-91.75185999999995 37.94990999999997,-91.75185999999995 37.95591999999997,-91.74584999999995 37.95591999999997,-91.74584999999995 37.94990999999997,-91.75185999999995 37.94990999999997))",POINT (-91.74885499999995 37.95291499999997),10
256,I16,-91.74284499999995,37.95291499999997,"POLYGON ((-91.74584999999995 37.94990999999997,-91.74584999999995 37.95591999999997,-91.73983999999994 37.95591999999997,-91.73983999999994 37.94990999999997,-91.74584999999995 37.94990999999997))",POINT (-91.74284499999995 37.95291499999997),5
257,I17,-91.73683499999994,37.95291499999997,"POLYGON ((-91.73983999999994 37.94990999999997,-91.73983999999994 37.95591999999997,-91.73382999999994 37.95591999999997,-91.73382999999994 37.94990999999997,-91.73983999999994 37.94990999999997))",POINT (-91.73683499999994 37.95291499999997),0
258,I18,-91.73082499999994,37.95291499999997,"POLYGON ((-91.73382999999994 37.94990999999997,-91.73382999999994 37.95591999999997,-91.72781999999994 37.95591999999997,-91.72781999999994 37.94990999999997,-91.73382999999994 37.94990999999997))",POINT (-91.73082499999994 37.95291499999997),0
259,I19,-91.72481499999994,37.95291499999997,"POLYGON ((-91.72781999999994 37.94990999999997,-91.72781999999994 37.95591999999997,-91.72180999999993 37.95591999999997,-91.72180999999993 37.94990999999997,-91.72781999999994 37.94990999999997))",POINT (-91.72481499999994 37.95291499999997),0
260,I20,-91.71880499999993,37.95291499999997,"POLYGON ((-91.72180999999993 37.94990999999997,-91.72180999999993 37.95591999999997,-91.71579999999993 37.95591999999997,-91.71579999999993 37.94990999999997,-91.72180999999993 37.94990999999997))",POINT (-91.71880499999993 37.95291499999997),0
261,I21,-91.71279499999993,37.95291499999997,"POLYGON ((-91.71579999999993 37.94990999999997,-91.71579999999993 37.95591999999997,-91.70978999999993 37.95591999999997,-91.70978999999993 37.94990999999997,-91.71579999999993 37.94990999999997))",POINT (-91.71279499999993 37.95291499999997),0
262,I22,-91.70678499999993,37.95291499999997,"POLYGON ((-91.70978999999993 37.94990999999997,-91.70978999999993 37.95591999999997,-91.70377999999992 37.95591999999997,-91.70377999999992 37.94990999999997,-91.70978999999993 37.94990999999997))",POINT (-91.70678499999993 37.95291499999997),0
263,I23,-91.70077499999992,37.95291499999997,"POLYGON ((-91.70377999999992 37.94990999999997,-91.70377999999992 37.95591999999997,-91.69776999999992 37.95591999999997,-91.69776999999992 37.94990999999997,-91.70377999999992 37.94990999999997))",POINT (-91.70077499999992 37.95291499999997),0
264,I24,-91.69476499999992,37.95291499999997,"POLYGON ((-91.69776999999992 37.94990999999997,-91.69776999999992 37.95591999999997,-91.69175999999992 37.95591999999997,-91.69175999999992 37.94990999999997,-91.69776999999992 37.94990999999997))",POINT (-91.69476499999992 37.95291499999997),0
265,I25,-91.68875499999992,37.95291499999997,"POLYGON ((-91.69175999999992 37.94990999999997,-91.69175999999992 37.95591999999997,-91.68574999999991 37.95591999999997,-91.68574999999991 37.94990999999997,-91.69175999999992 37.94990999999997))",POINT (-91.68875499999992 37.95291499999997),0
266,I26,-91.68274499999991,37.95291499999997,"POLYGON ((-91.68574999999991 37.94990999999997,-91.68574999999991 37.95591999999997,-91.67973999999991 37.95591999999997,-91.67973999999991 37.94990999999997,-91.68574999999991 37.94990999999997))",POINT (-91.68274499999991 37.95291499999997),0
267,I27,-91.67673499999991,37.95291499999997,"POLYGON ((-91.67973999999991 37.94990999999997,-91.67973999999991 37.95591999999997,-91.6737299999999 37.95591999999997,-91.6737299999999 37.94990999999997,-91.67973999999991 37.94990999999997))",POINT (-91.67673499999991 37.95291499999997),0
268,I28,-91.6707249999999,37.95291499999997,"POLYGON ((-91.6737299999999 37.94990999999997,-91.6737299999999 37.95591999999997,-91.6677199999999 37.95591999999997,-91.6677199999999 37.94990999999997,-91.6737299999999 37.94990999999997))",POINT (-91.6707249999999 37.95291499999997),0
269,I29,-91.6647149999999,37.95291499999997,"POLYGON ((-91.6677199999999 37.94990999999997,-91.6677199999999 37.95591999999997,-91.6617099999999 37.95591999999997,-91.6617099999999 37.94990999999997,-91.6677199999999 37.94990999999997))",POINT (-91.6647149999999 37.95291499999997),0
270,I30,-91.6587049999999,37.95291499999997,"POLYGON ((-91.6617099999999 37.94990999999997,-91.6617099999999 37.95591999999997,-91.6556999999999 37.95591999999997,-91.6556999999999 37.94990999999997,-91.6617099999999 37.94990999999997))",POINT (-91.6587049999999 37.95291499999997),0
271,J1,-91.832995,37.946904999999965,"POLYGON ((-91.836 37.943899999999964,-91.836 37.94990999999997,-91.82999 37.94990999999997,-91.82999 37.943899999999964,-91.836 37.943899999999964))",POINT (-91.832995 37.946904999999965),0
272,J2,-91.826985,37.946904999999965,"POLYGON ((-91.82999 37.943899999999964,-91.82999 37.94990999999997,-91.82397999999999 37.94990999999997,-91.82397999999999 37.943899999999964,-91.82999 37.943899999999964))",POINT (-91.826985 37.946904999999965),0
273,J3,-91.82097499999999,37.946904999999965,"POLYGON ((-91.82397999999999 37.943899999999964,-91.82397999999999 37.94990999999997,-91.81796999999999 37.94990999999997,-91.81796999999999 37.943899999999964,-91.82397999999999 37.943899999999964))",POINT (-91.82097499999999 37.946904999999965),0
274,J4,-91.81496499999999,37.946904999999965,"POLYGON ((-91.81796999999999 37.943899999999964,-91.81796999999999 37.94990999999997,-91.81195999999998 37.94990999999997,-91.81195999999998 37.943899999999964,-91.81796999999999 37.943899999999964))",POINT (-91.81496499999999 37.946904999999965),0
275,J5,-91.80895499999998,37.946904999999965,"POLYGON ((-91.81195999999998 37.943899999999964,-91.81195999999998 37.94990999999997,-91.80594999999998 37.94990999999997,-91.80594999999998 37.943899999999964,-91.81195999999998 37.943899999999964))",POINT (-91.80895499999998 37.946904999999965),1
276,J6,-91.80294499999998,37.946904999999965,"POLYGON ((-91.80594999999998 37.943899999999964,-91.80594999999998 37.94990999999997,-91.79993999999998 37.94990999999997,-91.79993999999998 37.943899999999964,-91.80594999999998 37.943899999999964))",POINT (-91.80294499999998 37.946904999999965),4
277,J7,-91.79693499999998,37.946904999999965,"POLYGON ((-91.79993999999998 37.943899999999964,-91.79993999999998 37.94990999999997,-91.79392999999997 37.94990999999997,-91.79392999999997 37.943899999999964,-91.79993999999998 37.943899999999964))",POINT (-91.79693499999998 37.946904999999965),4
278,J8,-91.79092499999997,37.946904999999965,"POLYGON ((-91.79392999999997 37.943899999999964,-91.79392999999997 37.94990999999997,-91.78791999999997 37.94990999999997,-91.78791999999997 37.943899999999964,-91.79392999999997 37.943899999999964))",POINT (-91.79092499999997 37.946904999999965),4
279,J9,-91.78491499999997,37.946904999999965,"POLYGON ((-91.78791999999997 37.943899999999964,-91.78791999999997 37.94990999999997,-91.78190999999997 37.94990999999997,-91.78190999999997 37.943899999999964,-91.78791999999997 37.943899999999964))",POINT (-91.78491499999997 37.946904999999965),34
280,J10,-91.77890499999997,37.946904999999965,"POLYGON ((-91.78190999999997 37.943899999999964,-91.78190999999997 37.94990999999997,-91.77589999999996 37.94990999999997,-91.77589999999996 37.943899999999964,-91.78190999999997 37.943899999999964))",POINT (-91.77890499999997 37.946904999999965),24
281,J11,-91.77289499999996,37.946904999999965,"POLYGON ((-91.77589999999996 37.943899999999964,-91.77589999999996 37.94990999999997,-91.76988999999996 37.94990999999997,-91.76988999999996 37.943899999999964,-91.77589999999996 37.943899999999964))",POINT (-91.77289499999996 37.946904999999965),60
282,J12,-91.76688499999996,37.946904999999965,"POLYGON ((-91.76988999999996 37.943899999999964,-91.76988999999996 37.94990999999997,-91.76387999999996 37.94990999999997,-91.76387999999996 37.943899999999964,-91.76988999999996 37.943899999999964))",POINT (-91.76688499999996 37.946904999999965),17
283,J13,-91.76087499999996,37.946904999999965,"POLYGON ((-91.76387999999996 37.943899999999964,-91.76387999999996 37.94990999999997,-91.75786999999995 37.94990999999997,-91.75786999999995 37.943899999999964,-91.76387999999996 37.943899999999964))",POINT (-91.76087499999996 37.946904999999965),0
284,J14,-91.75486499999995,37.946904999999965,"POLYGON ((-91.75786999999995 37.943899999999964,-91.75786999999995 37.94990999999997,-91.75185999999995 37.94990999999997,-91.75185999999995 37.943899999999964,-91.75786999999995 37.943899999999964))",POINT (-91.75486499999995 37.946904999999965),9
285,J15,-91.74885499999995,37.946904999999965,"POLYGON ((-91.75185999999995 37.943899999999964,-91.75185999999995 37.94990999999997,-91.74584999999995 37.94990999999997,-91.74584999999995 37.943899999999964,-91.75185999999995 37.943899999999964))",POINT (-91.74885499999995 37.946904999999965),5
286,J16,-91.74284499999995,37.946904999999965,"POLYGON ((-91.74584999999995 37.943899999999964,-91.74584999999995 37.94990999999997,-91.73983999999994 37.94990999999997,-91.73983999999994 37.943899999999964,-91.74584999999995 37.943899999999964))",POINT (-91.74284499999995 37.946904999999965),0
287,J17,-91.73683499999994,37.946904999999965,"POLYGON ((-91.73983999999994 37.943899999999964,-91.73983999999994 37.94990999999997,-91.73382999999994 37.94990999999997,-91.73382999999994 37.943899999999964,-91.73983999999994 37.943899999999964))",POINT (-91.73683499999994 37.946904999999965),0
288,J18,-91.73082499999994,37.946904999999965,"POLYGON ((-91.73382999999994 37.943899999999964,-91.73382999999994 37.94990999999997,-91.72781999999994 37.94990999999997,-91.72781999999994 37.943899999999964,-91.73382999999994 37.943899999999964))",POINT (-91.73082499999994 37.946904999999965),0
289,J19,-91.72481499999994,37.946904999999965,"POLYGON ((-91.72781999999994 37.943899999999964,-91.72781999999994 37.94990999999997,-91.72180999999993 37.94990999999997,-91.72180999999993 37.943899999999964,-91.72781999999994 37.943899999999964))",POINT (-91.72481499999994 37.946904999999965),0
290,J20,-91.71880499999993,37.946904999999965,"POLYGON ((-91.72180999999993 37.943899999999964,-91.72180999999993 37.94990999999997,-91.71579999999993 37.94990999999997,-91.71579999999993 37.943899999999964,-91.72180999999993 37.943899999999964))",POINT (-91.71880499999993 37.946904999999965),0
291,J21,-91.71279499999993,37.946904999999965,"POLYGON ((-91.71579999999993 37.943899999999964,-91.71579999999993 37.94990999999997,-91.70978999999993 37.94990999999997,-91.70978999999993 37.943899999999964,-91.71579999999993 37.943899999999964))",POINT (-91.71279499999993 37.946904999999965),0
292,J22,-91.70678499999993,37.946904999999965,"POLYGON ((-91.70978999999993 37.943899999999964,-91.70978999999993 37.94990999999997,-91.70377999999992 37.94990999999997,-91.70377999999992 37.943899999999964,-91.70978999999993 37.943899999999964))",POINT (-91.70678499999993 37.946904999999965),0
293,J23,-91.70077499999992,37.946904999999965,"POLYGON ((-91.70377999999992 37.943899999999964,-91.70377999999992 37.94990999999997,-91.69776999999992 37.94990999999997,-91.69776999999992 37.943899999999964,-91.70377999999992 37.943899999999964))",POINT (-91.70077499999992 37.946904999999965),0
294,J24,-91.69476499999992,37.946904999999965,"POLYGON ((-91.69776999999992 37.943899999999964,-91.69776999999992 37.94990999999997,-91.69175999999992 37.94990999999997,-91.69175999999992 37.943899999999964,-91.69776999999992 37.943899999999964))",POINT (-91.69476499999992 37.946904999999965),0
295,J25,-91.68875499999992,37.946904999999965,"POLYGON ((-91.69175999999992 37.943899999999964,-91.69175999999992 37.94990999999997,-91.68574999999991 37.94990999999997,-91.68574999999991 37.943899999999964,-91.69175999999992 37.943899999999964))",POINT (-91.68875499999992 37.946904999999965),0
296,J26,-91.68274499999991,37.946904999999965,"POLYGON ((-91.68574999999991 37.943899999999964,-91.68574999999991 37.94990999999997,-91.67973999999991 37.94990999999997,-91.67973999999991 37.943899999999964,-91.68574999999991 37.943899999999964))",POINT (-91.68274499999991 37.946904999999965),0
297,J27,-91.67673499999991,37.946904999999965,"POLYGON ((-91.67973999999991 37.943899999999964,-91.67973999999991 37.94990999999997,-91.6737299999999 37.94990999999997,-91.6737299999999 37.943899999999964,-91.67973999999991 37.943899999999964))",POINT (-91.67673499999991 37.946904999999965),0
298,J28,-91.6707249999999,37.946904999999965,"POLYGON ((-91.6737299999999 37.943899999999964,-91.6737299999999 37.94990999999997,-91.6677199999999 37.94990999999997,-91.6677199999999 37.943899999999964,-91.6737299999999 37.943899999999964))",POINT (-91.6707249999999 37.946904999999965),0
299,J29,-91.6647149999999,37.946904999999965,"POLYGON ((-91.6677199999999 37.943899999999964,-91.6677199999999 37.94990999999997,-91.6617099999999 37.94990999999997,-91.6617099999999 37.943899999999964,-91.6677199999999 37.943899999999964))",POINT (-91.6647149999999 37.946904999999965),0
300,J30,-91.6587049999999,37.946904999999965,"POLYGON ((-91.6617099999999 37.943899999999964,-91.6617099999999 37.94990999999997,-91.6556999999999 37.94990999999997,-91.6556999999999 37.943899999999964,-91.6617099999999 37.943899999999964))",POINT (-91.6587049999999 37.946904999999965),0
301,K1,-91.832995,37.94089499999996,"POLYGON ((-91.836 37.93788999999996,-91.836 37.943899999999964,-91.82999 37.943899999999964,-91.82999 37.93788999999996,-91.836 37.93788999999996))",POINT (-91.832995 37.94089499999996),0
302,K2,-91.826985,37.94089499999996,"POLYGON ((-91.82999 37.93788999999996,-91.82999 37.943899999999964,-91.82397999999999 37.943899999999964,-91.82397999999999 37.93788999999996,-91.82999 37.93788999999996))",POINT (-91.826985 37.94089499999996),0
303,K3,-91.82097499999999,37.94089499999996,"POLYGON ((-91.82397999999999 37.93788999999996,-91.82397999999999 37.943899999999964,-91.81796999999999 37.943899999999964,-91.81796999999999 37.93788999999996,-91.82397999999999 37.93788999999996))",POINT (-91.82097499999999 37.94089499999996),1
304,K4,-91.81496499999999,37.94089499999996,"POLYGON ((-91.81796999999999 37.93788999999996,-91.81796999999999 37.943899999999964,-91.81195999999998 37.943899999999964,-91.81195999999998 37.93788999999996,-91.81796999999999 37.93788999999996))",POINT (-91.81496499999999 37.94089499999996),7
305,K5,-91.80895499999998,37.94089499999996,"POLYGON ((-91.81195999999998 37.93788999999996,-91.81195999999998 37.943899999999964,-91.80594999999998 37.943899999999964,-91.80594999999998 37.93788999999996,-91.81195999999998 37.93788999999996))",POINT (-91.80895499999998 37.94089499999996),0
